vencedor_papel,primeiro_papel,turnos,rodadas,pontos_a,pontos_b,teve_comeback,juiz_papeis,atacar_principal,atacar_secundario,atacar_terciario,barragem_cadeia,barragem_profundidade_soma,colocar_local,evoluir,guardiao_Descanso,guardiao_Escudos,guardiao_Oprimidos,guardiao_Portais,guardiao_Restauracao,invocar_guardiao,invocar_juiz,invocar_mestre
A,A,263,132,10,5,False,,8,2,253,0,0,5,1,1,2,0,2,1,6,0,0
A,A,207,104,10,9,False,,10,3,194,0,0,7,0,0,1,1,0,1,3,0,0
B,B,292,147,8,10,False,,5,7,279,0,0,7,0,0,1,1,1,0,3,0,0
A,B,314,157,10,8,False,,7,4,303,0,0,4,0,1,0,0,0,2,3,0,0
A,B,164,82,10,8,False,,10,2,152,0,0,4,1,0,2,1,1,0,4,0,0
B,A,218,109,6,10,False,A|B,4,2,212,1,2,8,0,2,1,0,1,0,5,2,0
A,A,231,116,10,7,False,,11,2,218,0,0,6,0,2,1,0,1,1,5,0,0
A,B,230,115,10,5,False,,8,5,217,0,0,5,1,0,1,1,1,0,3,0,1
A,A,110,56,10,3,False,B,7,3,99,0,0,5,1,0,0,2,1,1,4,1,0
A,A,209,105,10,6,False,,7,5,197,1,2,6,1,0,1,0,0,0,2,0,0
A,A,177,89,10,6,False,A,9,1,166,0,0,7,0,0,1,1,1,1,4,1,0
A,A,191,96,10,8,False,,6,3,182,0,0,5,2,0,1,0,1,2,4,0,0
A,B,290,145,10,8,False,B,9,0,281,0,0,10,2,3,0,1,2,0,6,1,0
A,B,232,116,10,8,False,A,3,4,225,0,0,5,1,1,2,0,3,0,6,1,0
B,B,221,111,9,10,False,,7,5,207,0,0,5,0,0,1,1,1,2,5,0,0
A,A,207,104,10,6,False,,11,2,194,0,0,5,0,0,0,1,1,1,3,0,0
B,A,174,87,8,10,False,,13,2,159,0,0,4,1,0,1,1,0,0,2,0,0
B,A,180,90,8,10,False,A,6,3,171,0,0,7,1,0,2,0,4,0,6,1,0
A,A,185,93,10,9,False,,6,6,173,0,0,6,1,0,2,0,0,3,5,0,0
B,B,305,153,7,10,False,,5,4,296,1,2,4,0,1,0,0,3,2,7,0,0
B,A,202,101,9,10,False,,7,5,190,0,0,10,1,2,0,0,2,0,4,0,0
A,A,287,144,10,7,False,,7,6,274,0,0,5,1,1,2,0,2,0,5,0,0
A,B,140,71,10,7,False,,6,6,123,0,0,5,0,0,0,2,0,0,2,0,0
A,A,230,116,10,8,False,,7,2,216,0,0,5,1,2,1,1,1,0,5,0,0
A,A,273,137,10,8,True,,6,7,260,0,0,3,2,2,1,0,0,1,4,0,0
B,B,198,100,7,10,False,,8,4,185,0,0,3,1,1,0,1,0,1,3,0,0
B,B,149,75,5,10,False,,5,4,138,0,0,4,1,1,0,1,1,1,4,0,1
A,A,183,92,10,5,False,,8,2,173,0,0,4,2,1,1,0,1,2,5,0,0
B,B,245,123,8,10,False,,7,5,231,0,0,9,0,1,1,1,0,1,4,0,0
A,B,210,106,10,7,False,,5,8,195,0,0,6,0,2,1,2,0,0,5,0,0
B,A,178,90,9,10,False,,6,9,160,0,0,5,0,1,0,2,0,1,4,0,0
A,A,173,87,10,6,False,,10,2,161,0,0,6,1,1,0,0,1,0,2,0,0
A,A,162,82,10,9,False,,7,4,147,0,0,3,0,0,0,3,2,0,5,0,0
A,A,183,92,10,9,False,B,8,0,175,0,0,6,1,2,0,0,3,1,6,1,0
A,B,278,139,10,8,False,,9,1,268,0,0,7,0,1,3,0,0,3,7,0,0
B,B,229,115,7,10,False,,10,6,210,0,0,3,0,0,0,1,0,0,1,0,0
B,A,168,85,7,10,False,B,8,3,157,0,0,6,1,0,0,1,1,0,2,1,0
A,A,235,118,10,8,False,,6,4,224,0,0,3,1,1,1,1,2,2,7,0,0
A,B,156,78,10,8,False,,5,5,143,0,0,8,1,0,1,2,1,1,5,0,0
A,B,264,132,10,7,False,A,7,5,252,0,0,2,0,0,0,0,1,1,2,1,0
B,A,192,96,6,10,False,,6,4,182,0,0,4,0,2,1,2,2,0,7,0,0
B,B,213,107,7,10,False,B,5,10,198,0,0,7,0,0,0,0,0,0,0,1,0
B,B,201,101,9,10,False,,13,0,188,0,0,7,0,0,3,0,0,2,5,0,0
B,A,158,80,6,10,False,,9,5,144,0,0,5,0,0,0,2,1,1,4,0,0
A,B,196,99,10,8,False,,7,2,186,0,0,5,1,0,0,3,1,0,4,0,0
B,A,282,141,9,10,False,,9,1,272,1,2,6,0,2,1,0,0,1,5,0,1
A,A,197,99,10,8,False,,6,1,188,0,0,6,0,1,3,1,2,0,7,0,0
A,B,234,117,10,7,False,,4,8,222,0,0,6,0,1,1,1,3,0,6,0,0
A,B,172,87,10,8,False,A,7,4,157,0,0,10,0,1,0,4,0,1,6,1,0
A,A,261,131,10,7,False,A,6,7,248,0,0,10,1,0,2,1,0,1,4,1,0
A,B,200,100,10,7,False,A,5,3,189,0,0,9,1,2,0,2,0,2,6,1,0
A,B,174,88,10,5,False,A,6,3,165,0,0,5,1,2,1,1,1,1,6,1,0
A,A,184,93,10,6,False,,11,0,173,0,0,4,1,1,0,1,0,1,3,0,0
B,A,120,60,6,10,False,,14,1,105,0,0,5,1,1,0,1,0,0,2,0,0
A,B,126,64,10,7,False,,8,2,113,0,0,5,2,0,1,3,1,0,5,0,0
A,A,183,92,10,6,False,A,7,3,172,0,0,5,2,1,2,1,0,1,5,1,0
A,A,181,91,10,6,False,,7,7,166,0,0,3,0,2,1,1,1,0,5,0,0
B,B,261,131,8,10,False,A,8,5,248,0,0,6,1,0,1,0,0,1,2,1,0
A,B,140,70,10,1,False,,5,1,134,0,0,3,1,2,1,0,0,4,7,0,0
A,A,313,157,10,9,False,,12,3,298,0,0,8,0,2,0,0,0,2,4,0,0
B,A,200,101,8,10,False,,10,2,188,0,0,5,2,1,0,1,0,1,3,0,0
A,B,270,135,10,8,False,,8,3,259,0,0,9,0,3,1,0,0,0,4,0,0
B,B,221,111,7,10,False,,6,4,210,0,0,3,0,1,2,1,0,1,5,0,0
A,B,192,96,10,8,False,,11,4,177,0,0,8,1,1,1,0,0,0,2,0,0
B,B,255,128,6,10,False,,7,1,246,0,0,4,1,2,3,1,1,0,7,0,0
A,A,169,85,10,8,False,,8,4,156,0,0,6,0,1,2,2,0,0,5,0,0
B,B,204,103,5,10,False,,9,3,190,0,0,6,0,1,0,1,0,2,4,0,1
B,B,259,130,9,10,False,,7,6,246,0,0,7,1,2,1,0,0,1,4,0,0
A,A,219,110,10,8,False,,6,6,207,0,0,5,1,0,2,0,1,1,4,0,0
B,A,262,131,7,10,False,,9,4,249,0,0,4,1,0,0,0,0,1,1,0,0
A,A,170,86,10,8,False,,8,4,155,1,2,5,0,1,0,3,0,0,5,0,0
B,A,230,115,7,10,False,A,8,3,219,0,0,9,1,1,2,0,0,1,4,1,0
A,B,218,109,10,6,False,B,4,5,209,0,0,3,2,1,0,1,2,2,6,1,0
A,B,222,111,10,8,False,A,8,5,209,0,0,8,2,0,1,0,1,1,3,1,0
B,B,135,68,5,10,False,A,7,2,126,0,0,7,1,2,1,2,0,0,5,1,0
B,B,225,113,8,10,False,,10,3,211,0,0,5,0,0,1,1,0,0,2,0,0
A,A,73,37,10,2,False,,4,3,66,0,0,3,1,0,1,0,0,1,2,0,0
A,A,185,93,10,7,False,,8,1,176,0,0,5,2,2,0,1,0,1,4,0,0
B,B,227,114,6,10,False,,7,7,213,0,0,5,0,0,0,1,0,1,2,0,0
B,A,188,94,8,10,False,,9,3,174,0,0,4,0,1,1,1,0,2,5,0,0
B,A,184,92,5,10,False,,8,3,173,0,0,6,0,1,0,1,0,1,3,0,0
A,B,230,115,10,7,False,,8,4,218,0,0,7,0,0,1,1,1,0,3,0,0
B,A,176,88,6,10,False,,12,3,161,0,0,6,1,0,0,0,0,1,1,0,0
B,A,242,121,9,10,False,,8,4,230,0,0,6,0,0,2,0,1,0,3,0,0
B,A,140,71,3,10,False,,6,6,128,0,0,9,2,2,0,1,1,1,5,0,0
A,A,191,96,10,6,False,,6,3,181,0,0,4,0,1,1,1,2,2,7,0,0
A,B,236,118,10,7,False,,8,5,223,0,0,8,0,1,0,0,3,0,4,0,0
A,B,234,117,10,8,False,A,5,4,225,1,2,2,1,1,0,0,1,1,4,1,0
A,B,222,111,10,8,False,A,2,6,214,0,0,4,1,0,1,0,2,1,4,1,1
A,A,241,121,10,9,False,,8,9,224,0,0,5,0,0,0,0,0,0,0,0,0
A,B,234,117,10,9,False,,8,7,219,0,0,6,0,0,3,0,0,0,3,0,0
B,A,234,117,8,10,False,,10,2,222,0,0,4,2,1,0,0,0,2,3,0,0
B,A,160,81,7,10,False,,7,7,146,0,0,3,0,1,0,1,1,0,3,0,0
A,A,231,116,10,7,False,A,6,5,220,0,0,7,1,1,2,0,1,1,5,1,0
A,B,148,75,10,7,False,,7,6,134,0,0,5,0,0,2,3,0,2,7,0,0
A,B,200,100,10,6,False,,9,1,190,1,2,5,1,2,1,0,0,0,4,0,0
B,A,244,123,8,10,False,,4,4,236,0,0,7,0,1,0,2,0,4,7,0,0
A,B,212,106,10,7,False,,9,3,200,0,0,4,1,1,0,1,0,1,3,0,0
A,B,246,123,10,7,False,,9,2,235,0,0,7,1,1,1,0,2,1,5,0,0
A,B,226,113,10,8,False,A,6,5,215,0,0,4,1,1,0,1,0,1,3,1,0
A,A,189,95,10,9,False,,7,4,177,0,0,3,2,1,1,1,1,2,6,0,0
B,B,278,140,9,10,False,,5,6,262,0,0,6,2,1,2,1,0,1,5,0,0
B,A,160,80,4,10,False,,4,5,151,1,2,6,2,1,1,1,0,0,4,0,1
B,B,137,69,6,10,False,,6,4,125,0,0,4,2,1,1,1,0,0,3,0,0
A,B,196,98,10,9,False,A,5,7,184,0,0,3,1,2,1,0,1,0,4,1,0
A,B,200,101,10,8,False,,5,5,187,0,0,7,1,1,2,2,1,1,7,0,0
A,B,224,112,10,5,False,B,7,7,210,0,0,8,2,0,2,1,0,0,3,1,0
A,A,213,107,10,9,False,A,6,5,202,0,0,8,1,1,2,0,1,1,5,1,0
A,B,154,77,10,6,False,A|B,9,2,143,0,0,4,2,1,2,0,1,0,4,2,0
B,B,221,111,6,10,False,,8,0,213,1,2,6,1,0,2,0,1,2,5,1,0
B,B,239,120,5,10,False,,6,9,224,0,0,4,1,1,1,0,1,0,3,0,1
A,A,188,95,10,9,False,,4,5,174,0,0,3,2,1,0,3,1,1,6,0,0
A,B,180,91,10,8,False,,6,4,166,0,0,3,1,0,2,2,1,2,7,0,0
A,A,259,130,10,9,False,,9,2,248,0,0,4,0,1,0,0,2,1,4,0,0
A,A,211,106,10,6,False,,7,4,199,0,0,8,0,2,0,1,1,0,4,0,0
A,A,219,110,10,7,False,,6,4,207,0,0,3,1,2,0,2,0,1,5,0,0
A,A,85,43,10,1,False,,8,3,74,0,0,2,1,0,0,0,1,0,1,0,0
B,A,148,74,6,10,False,,13,3,132,0,0,3,0,1,1,1,0,1,4,0,0
B,B,247,124,9,10,False,,6,4,237,0,0,7,0,3,0,0,1,0,4,0,1
B,A,164,83,8,10,False,,7,2,155,0,0,4,1,2,1,1,1,0,5,0,0
A,B,246,123,10,7,False,,7,5,234,0,0,5,0,0,0,0,1,1,2,0,0
B,A,132,66,5,10,False,,9,6,117,0,0,2,1,0,2,0,0,0,2,0,0
A,A,187,94,10,6,False,,8,3,176,0,0,7,3,1,1,2,0,1,5,0,0
A,B,202,101,10,4,False,A,7,4,191,0,0,8,1,0,1,0,2,1,4,1,0
A,B,248,124,10,7,False,,10,4,234,0,0,4,0,1,0,0,0,3,4,0,0
B,A,266,133,7,10,False,B,3,8,255,0,0,5,0,1,1,0,1,3,6,1,0
A,B,146,73,10,6,False,,11,4,131,0,0,3,1,0,1,0,0,1,2,0,0
A,B,172,86,10,7,False,,8,1,163,0,0,5,3,1,2,1,0,2,6,0,0
A,B,220,110,10,9,False,,7,3,206,0,0,4,1,1,0,0,2,1,4,0,0
B,B,135,68,3,10,False,B,10,1,124,0,0,3,2,0,0,0,0,2,2,1,0
B,B,229,115,8,10,False,B,7,4,218,0,0,7,1,2,0,0,0,1,3,1,0
A,A,207,104,10,9,False,,9,3,192,0,0,5,0,1,0,1,2,0,4,0,0
A,B,156,79,10,3,False,,10,3,143,0,0,4,1,1,0,2,0,1,4,0,0
B,A,252,126,9,10,True,A,9,2,241,0,0,7,2,1,1,0,0,0,2,1,0
B,A,192,96,7,10,False,,6,5,181,0,0,4,0,1,1,1,0,1,4,0,0
B,B,215,108,8,10,False,B,7,4,204,0,0,2,0,1,2,0,0,0,3,1,0
A,A,267,134,10,9,False,,7,5,255,0,0,3,0,0,1,0,1,0,2,0,0
A,B,208,104,11,8,False,B,9,4,195,0,0,5,2,0,0,0,1,0,1,1,0
B,A,200,101,7,10,False,,3,4,191,0,0,8,1,1,1,3,1,1,7,0,0
A,A,183,92,10,6,False,,7,4,171,0,0,3,0,1,0,1,1,1,4,0,0
B,B,191,96,7,10,False,,6,7,178,0,0,4,2,0,0,0,1,3,4,0,0
B,A,222,111,9,10,False,,9,3,210,0,0,5,0,0,2,0,1,0,3,0,0
B,A,230,116,5,10,False,,7,7,216,0,0,4,1,0,0,1,1,1,3,0,0
A,B,262,131,10,9,False,,9,1,252,0,0,8,0,1,1,0,2,1,5,0,0
A,A,209,105,10,7,False,,7,4,198,0,0,4,2,0,1,0,0,0,1,0,0
B,A,190,96,8,10,False,,6,4,180,0,0,4,0,0,1,2,1,1,5,0,0
B,A,204,102,6,10,False,,4,5,195,0,0,6,2,1,0,1,0,2,4,0,0
A,B,202,101,10,6,False,A,6,4,192,0,0,7,3,0,2,1,0,0,3,1,0
B,A,138,69,5,10,False,,10,0,128,0,0,1,2,1,2,0,1,2,6,0,0
A,A,207,104,10,5,False,,8,5,192,0,0,7,0,1,0,1,1,2,5,0,0
B,A,158,79,9,10,True,B,4,4,149,0,0,7,4,1,0,2,0,1,4,1,0
A,B,128,64,10,4,False,,6,3,119,0,0,4,2,1,0,0,2,1,4,0,0
B,A,240,120,9,10,False,,7,7,226,0,0,6,1,1,0,0,1,0,2,0,0
B,B,243,122,8,10,False,,10,4,229,0,0,7,0,1,1,0,0,1,3,0,0
A,B,186,93,10,7,False,,6,4,176,0,0,6,2,2,0,0,2,0,4,0,0
B,B,189,95,7,10,False,B,6,8,175,0,0,3,0,1,0,0,0,0,1,1,0
A,A,205,103,10,8,False,A,11,2,192,0,0,5,1,1,1,0,0,0,2,1,0
A,B,178,89,10,9,False,,6,4,163,1,2,7,0,1,1,2,1,1,7,0,0
B,A,272,136,9,10,False,,6,5,261,0,0,5,0,0,1,0,1,2,4,0,0
A,B,164,82,10,4,False,,9,5,150,0,0,6,1,1,0,0,1,0,2,0,0
B,A,136,68,5,10,False,A,8,2,126,0,0,6,1,0,1,1,0,3,5,1,0
B,B,245,123,8,10,False,,8,7,230,0,0,5,1,2,1,0,0,0,3,0,0
B,A,174,87,7,10,False,,8,3,163,0,0,5,0,1,0,1,0,1,3,0,0
A,A,249,125,10,7,False,B,8,5,236,0,0,5,0,1,1,0,1,1,4,1,0
B,B,260,131,8,10,False,A,5,7,245,0,0,8,0,0,2,1,0,0,3,1,0
B,B,227,114,9,10,False,,11,3,213,0,0,9,0,0,0,0,0,0,0,0,0
B,A,192,96,5,10,False,,6,5,181,0,0,5,0,0,1,2,1,0,4,0,0
B,A,228,114,7,10,False,,4,8,216,0,0,7,1,1,1,0,1,0,3,0,0
A,A,203,102,10,6,False,A,6,6,189,0,0,7,0,2,1,2,0,1,6,1,0
B,B,201,101,8,10,False,,10,1,190,0,0,6,0,2,1,1,0,1,5,0,0
B,B,189,95,8,10,False,,10,1,175,0,0,4,0,1,0,1,0,2,4,0,1
B,B,221,111,7,10,False,,6,5,209,0,0,6,0,0,0,2,1,2,5,0,0
A,A,195,98,10,7,False,,9,5,178,0,0,9,0,0,1,1,0,2,4,0,0
B,A,186,93,8,10,False,,7,2,173,0,0,5,1,1,1,0,2,0,4,0,1
A,A,221,111,10,8,False,,8,1,212,0,0,6,1,1,0,0,1,1,3,0,0
B,B,181,91,6,10,False,A,6,3,172,0,0,8,1,1,1,0,1,1,4,1,0
B,A,160,81,5,10,False,B,6,4,150,0,0,5,0,0,1,1,1,1,4,1,0
B,A,208,105,9,10,False,,5,3,199,0,0,5,0,3,1,2,2,1,9,0,0
A,B,228,115,10,7,False,,7,5,214,0,0,5,1,1,1,3,0,0,5,0,0
B,B,275,138,8,10,False,,9,3,263,0,0,3,1,0,1,2,0,2,5,0,0
A,B,124,63,10,4,False,A,6,2,116,1,2,7,0,0,1,2,1,1,6,1,0
B,A,156,79,8,10,False,B,10,5,141,0,0,4,1,0,2,1,0,0,3,1,0
A,B,182,91,10,8,False,B,9,4,169,0,0,6,1,0,0,1,0,2,3,1,0
B,A,128,64,5,10,False,B,8,1,119,0,0,5,2,0,2,0,0,2,4,1,0
A,A,156,79,10,9,False,,6,6,141,0,0,6,0,2,0,2,0,0,4,0,0
B,A,238,119,7,10,False,,6,6,224,0,0,6,1,1,2,0,1,0,4,0,0
A,A,221,111,10,8,False,,7,5,208,0,0,4,1,2,0,1,1,0,4,0,0
B,B,219,110,7,10,False,A,5,4,210,0,0,6,0,0,1,0,0,2,3,1,0
A,B,152,76,10,7,False,A,7,0,143,0,0,8,1,0,0,4,0,1,5,1,0
A,A,143,72,10,8,False,,8,2,130,0,0,6,0,0,2,3,0,1,6,0,0
B,B,210,106,6,10,False,,7,6,197,0,0,5,1,1,0,1,1,0,3,0,0
A,A,233,117,10,8,False,B,6,5,220,0,0,7,0,0,1,3,2,1,7,1,0
B,B,217,109,6,10,False,,5,5,207,0,0,4,1,1,1,0,3,0,5,0,0
B,A,218,109,8,10,False,,8,7,203,0,0,8,0,1,0,1,0,1,3,0,0
B,B,249,125,9,10,False,,10,2,237,0,0,5,0,2,0,0,0,1,3,0,0
A,B,250,125,10,6,False,,9,2,239,0,0,8,0,2,0,1,2,2,7,0,0
A,A,217,109,10,7,False,B,8,4,205,0,0,4,1,0,0,0,1,1,2,1,0
B,B,164,83,7,10,False,,10,3,150,0,0,8,0,1,0,1,0,1,3,0,0
B,B,167,84,6,11,False,,13,1,153,0,0,4,2,1,0,1,0,0,2,0,0
A,A,195,98,10,6,False,,7,5,183,0,0,6,0,1,0,2,1,1,5,0,0
B,A,228,114,9,10,False,,9,6,213,0,0,9,0,0,1,1,1,0,3,0,0
B,B,221,111,9,10,False,,10,2,209,0,0,6,0,0,1,0,1,2,4,0,0
A,B,188,95,10,7,False,,6,6,176,0,0,5,0,2,1,1,1,0,5,0,0
A,A,97,49,10,5,False,,9,3,85,0,0,3,1,0,1,0,0,0,1,0,0
A,A,211,106,10,9,False,,5,5,201,0,0,4,1,2,0,3,2,0,7,0,0
A,B,188,94,10,6,False,,7,4,177,0,0,6,1,3,0,1,0,2,6,0,0
A,B,162,81,10,7,False,,8,3,150,0,0,5,1,2,0,2,1,1,6,0,0
B,B,295,148,9,10,False,,11,5,279,0,0,5,2,0,0,0,0,0,0,0,0
B,A,204,103,9,10,False,,8,2,194,0,0,6,0,0,0,1,2,2,5,0,0
B,A,238,119,9,10,False,B,5,6,227,0,0,5,0,0,1,1,0,3,5,1,0
A,B,194,97,10,9,False,,9,6,179,0,0,4,0,1,0,1,0,1,3,0,0
B,A,238,120,5,10,False,B,7,5,224,0,0,5,0,1,0,1,2,0,4,1,0
B,B,219,110,7,10,False,,7,6,204,1,2,6,0,1,1,1,2,0,6,0,0
A,B,230,115,10,9,False,,8,5,214,0,0,5,0,0,0,2,1,2,5,0,0
A,B,172,86,10,5,False,,9,4,159,0,0,6,0,1,1,1,1,0,4,0,0
B,B,235,118,9,10,False,,9,6,220,0,0,4,0,1,0,0,0,1,2,0,0
A,B,134,68,10,5,False,,8,3,123,0,0,6,0,1,0,3,0,1,5,0,0
B,A,206,103,8,10,False,,7,4,195,0,0,8,0,1,1,1,0,1,4,0,1
A,B,168,84,10,7,False,,8,5,155,0,0,1,1,1,0,0,1,0,2,0,0
A,B,222,112,10,8,False,B,3,4,215,0,0,9,1,2,1,2,0,2,7,1,0
B,A,174,88,5,10,False,,4,5,165,1,2,6,0,1,0,2,2,0,6,0,0
A,B,196,99,10,9,False,,8,5,183,0,0,10,1,0,2,1,0,1,4,0,1
B,A,206,103,9,10,False,,7,6,192,0,0,8,0,1,0,2,2,0,5,0,0
A,A,191,96,10,8,False,,9,2,179,0,0,6,0,0,1,1,1,1,4,0,0
A,B,168,84,10,6,False,,10,2,156,0,0,4,0,1,0,1,0,0,2,0,0
A,A,223,112,10,8,False,B,8,3,211,0,0,6,0,0,2,1,0,1,4,1,0
B,A,184,93,8,10,False,,7,8,167,0,0,5,0,0,0,2,1,0,3,0,0
A,A,275,138,10,8,False,B,6,8,259,0,0,5,0,1,0,0,0,2,3,1,0
B,A,258,129,9,10,False,,10,2,246,0,0,5,0,0,2,0,1,1,4,0,0
B,A,244,122,7,10,False,,8,2,234,0,0,8,0,1,1,0,2,2,6,0,0
B,A,210,105,7,10,False,,8,4,198,0,0,3,2,0,2,1,0,1,4,0,0
A,A,174,88,10,6,False,,6,6,160,0,0,6,0,2,1,1,2,1,7,0,0
B,A,160,80,6,10,False,,8,4,148,0,0,3,4,3,1,0,0,0,4,0,0
A,B,278,139,10,9,False,,6,8,264,0,0,7,0,0,0,0,1,1,2,0,1
A,A,163,82,10,4,False,B,10,4,149,0,0,5,1,1,1,0,0,0,2,1,0
B,A,196,99,9,10,False,A,8,6,182,0,0,7,1,0,0,1,0,0,1,1,0
B,A,194,98,5,10,False,,8,3,183,0,0,3,0,1,3,1,1,0,6,0,0
A,B,160,80,10,6,False,,7,6,147,0,0,4,1,0,0,0,1,0,1,0,0
B,B,207,104,7,10,False,B,8,3,196,1,2,4,2,0,1,0,1,0,3,1,0
A,B,290,145,10,8,False,,7,4,279,0,0,5,1,0,1,0,1,2,4,0,0
B,A,162,81,6,10,False,,6,5,150,0,0,10,1,0,2,1,2,0,5,0,0
B,A,186,94,7,10,False,,9,3,174,0,0,6,0,0,2,1,0,0,3,0,0
B,B,151,76,2,10,False,,8,5,138,0,0,6,1,0,2,0,0,0,2,0,0
B,B,175,88,5,10,False,A,5,9,161,0,0,3,1,1,1,0,1,1,4,1,0
B,B,195,98,6,10,False,,9,3,183,1,2,7,3,0,0,0,2,1,4,0,0
B,B,169,85,7,10,False,,11,2,156,0,0,4,1,1,2,0,1,0,4,0,0
A,A,105,53,10,3,False,A,8,2,95,0,0,2,2,1,1,0,1,0,3,1,0
A,A,184,93,10,6,False,,6,8,170,0,0,2,0,0,0,2,0,0,2,0,0
B,A,150,76,8,10,False,,10,2,138,0,0,4,2,1,1,1,2,2,7,0,0
B,B,277,139,8,10,False,,9,4,264,0,0,8,1,1,0,0,2,0,3,0,0
A,A,199,100,10,8,False,,5,9,183,0,0,5,1,2,0,1,1,0,4,0,0
A,A,179,90,10,5,False,,7,1,171,0,0,1,0,2,0,0,2,2,6,0,1
B,B,233,117,9,10,False,B,8,5,220,0,0,5,0,1,0,0,0,2,3,1,0
A,A,201,101,10,6,False,,9,4,188,0,0,6,2,0,1,0,1,0,2,0,0
A,A,227,114,10,6,False,,7,6,214,0,0,6,0,1,1,0,2,1,5,0,0
B,B,261,131,9,10,False,,7,4,250,0,0,5,1,2,1,0,2,1,6,0,0
A,B,164,82,10,6,False,,9,5,150,0,0,4,1,0,1,1,0,2,4,0,0
A,A,197,99,10,9,False,,9,2,186,0,0,7,2,0,0,1,2,0,3,0,0
B,A,230,115,9,10,False,B,6,5,218,0,0,4,1,1,1,1,1,0,4,1,0
A,B,208,104,10,9,False,A,7,3,196,0,0,7,0,2,0,1,1,1,5,1,0
B,A,256,128,9,10,False,,4,8,244,0,0,7,1,0,1,1,2,1,5,0,0
B,A,192,96,8,10,False,,7,3,182,0,0,5,0,1,1,1,2,0,5,0,0
A,A,129,65,10,5,False,,12,2,115,0,0,5,1,1,0,1,0,1,3,0,0
B,A,270,135,6,10,False,A,7,1,262,0,0,7,2,2,1,1,2,0,6,1,0
B,B,149,75,5,10,False,,5,5,137,0,0,7,0,2,0,1,1,2,6,0,0
B,B,249,125,9,10,True,,6,4,239,0,0,9,2,0,2,0,2,0,4,0,0
B,B,189,95,8,10,False,,3,7,177,0,0,6,2,1,1,1,1,1,5,0,0
A,B,234,117,10,6,False,,8,1,225,1,2,5,0,1,0,0,0,2,3,1,0
A,A,188,95,10,9,False,B,7,4,175,0,0,9,0,0,2,1,1,1,5,1,0
B,A,166,83,7,10,False,,9,2,155,0,0,7,0,1,0,1,1,2,5,0,0
A,B,128,65,10,3,False,A,10,3,115,0,0,6,0,1,0,1,0,0,2,1,0
A,B,164,82,10,4,False,,11,2,151,0,0,5,2,0,1,0,0,1,2,0,0
B,B,247,124,8,10,False,,8,5,234,0,0,9,2,1,1,0,1,0,3,0,0
A,B,130,65,10,7,False,,8,4,118,0,0,7,0,0,2,3,0,2,7,0,0
B,B,198,100,7,10,False,,4,4,187,0,0,3,0,1,0,2,1,2,6,0,0
A,A,223,112,10,6,False,A,5,4,214,0,0,5,1,0,1,2,1,0,4,1,0
B,A,196,99,6,10,False,,10,1,185,0,0,5,0,3,1,1,0,0,5,0,0
B,A,178,90,8,10,False,,6,4,168,0,0,4,3,1,1,1,1,0,4,0,0
B,B,156,79,8,10,False,,9,1,143,0,0,6,2,1,0,4,0,0,5,0,1
B,A,212,106,7,10,False,,9,4,199,0,0,6,1,1,1,1,1,0,4,0,0
B,A,210,106,9,10,False,,6,7,197,0,0,6,0,1,0,1,1,1,4,0,0
B,B,222,112,8,10,False,,6,8,207,0,0,7,0,0,1,1,0,1,3,0,0
A,B,182,91,10,6,False,,10,1,171,0,0,5,0,1,0,1,1,2,5,0,0
A,A,190,96,10,7,False,,11,4,171,0,0,8,0,0,1,1,1,0,3,0,0
A,B,218,110,10,7,False,A|B,10,3,205,0,0,5,2,1,0,1,0,0,2,2,0
A,A,186,94,10,9,False,,7,3,174,0,0,4,1,2,2,1,0,1,6,0,0
B,A,210,105,8,10,False,,9,2,199,0,0,5,0,2,0,0,2,2,6,0,0
B,B,212,107,7,10,False,,9,3,196,0,0,6,1,0,0,1,1,2,4,0,0
B,A,220,110,7,10,False,,9,2,209,0,0,5,0,1,0,1,2,1,5,0,0
A,A,283,142,10,5,False,,9,1,273,0,0,6,1,1,2,0,0,2,5,0,0
A,A,155,78,10,5,False,,5,6,144,0,0,5,1,1,5,0,1,0,7,0,0
B,B,183,92,8,10,False,B,10,5,168,0,0,6,0,1,1,0,0,0,2,1,0
B,B,193,97,5,10,False,,8,5,177,0,0,6,0,1,0,1,2,0,4,0,0
A,A,251,126,10,9,False,B,9,3,236,0,0,5,0,1,1,1,1,2,6,1,0
B,B,277,139,7,10,False,A,7,5,265,0,0,8,1,2,0,0,1,0,3,1,0
A,A,180,91,10,8,False,,9,5,164,0,0,8,1,1,0,1,0,1,3,0,0
B,A,162,81,5,10,False,B,4,2,156,0,0,4,2,3,2,0,2,1,8,1,0
B,A,246,123,9,10,False,,9,5,232,0,0,7,0,2,0,0,3,0,5,0,0
B,A,214,108,8,10,False,,5,5,204,0,0,8,0,1,2,1,0,1,5,0,0
A,A,255,128,10,8,False,,7,6,242,0,0,6,1,3,1,0,0,2,6,0,0
B,A,154,77,5,10,False,,10,5,139,0,0,4,1,0,0,0,1,0,1,0,0
B,B,141,71,6,11,False,,8,5,128,0,0,6,2,1,1,0,1,1,4,0,0
B,A,242,121,9,10,False,,7,4,231,0,0,5,0,0,3,0,1,1,5,0,0
B,A,212,106,9,10,False,,9,3,200,0,0,9,0,3,0,0,0,1,4,0,0
A,B,180,90,10,7,False,,10,3,167,0,0,3,0,0,0,1,0,2,3,0,1
